rRMF,lSF
rSF,lSF
rRAC,lSF
rPSTC,lSF
rSMAR,lSF
rPCUN,lSF
rLING,lSF
lLOF,lSF
lSMAR,lSF
lPCUN,lSF
lTP,lSF
lMT,lSF
lBSTS,lSF
rPARC,lCMF
rPSTC,lCMF
rSMAR,lCMF
rLING,lCMF
rPARH,lCMF
lISTC,lCMF
lPCUN,lCMF
lTP,lCMF
rPOPE,lPREC
rRMF,lPREC
rPARC,lPREC
rRAC,lPREC
rPSTC,lPREC
rFUS,lPREC
rBSTS,lPREC
lFUS,lPREC
lTP,lPREC
lIT,lPREC
rPTRI,lPARC
rPARC,lPARC
rENT,lPARC
rTP,lPARC
lLOF,lPARC
lPTRI,lPARC
lSMAR,lPARC
lIP,lPARC
lPCUN,lPARC
lLOC,lPARC
rCMF,lRAC
rRAC,lRAC
rIP,lRAC
rCUN,lRAC
rTP,lRAC
rBSTS,lRAC
lLOC,lRAC
lFUS,lRAC
lENT,lRAC
lBSTS,lRAC
lTT,lRAC
rPREC,lCAC
rPARC,lCAC
rSP,lCAC
rPCUN,lCAC
rIT,lCAC
lFP,lCAC
lPSTC,lCAC
lSMAR,lCAC
lPCUN,lCAC
lLING,lCAC
lST,lCAC
rPARC,lPC
rRAC,lPC
rISTC,lPC
rPSTC,lPC
rIT,lPC
rMT,lPC
lPOPE,lPC
lLING,lPC
lFUS,lPC
lTP,lPC
rCMF,lISTC
rPARC,lISTC
rRAC,lISTC
rPCUN,lISTC
rCUN,lISTC
rFUS,lISTC
lFP,lISTC
LRMF,lISTC
lCMF,lISTC
lIP,lISTC
lPCUN,lISTC
lCUN,lISTC
lLOC,lISTC
lPARH,lISTC
lENT,lISTC
lTT,lISTC
rPORB,lPSTC
rRMF,lPSTC
rPSTC,lPSTC
rLOCC,lPSTC
rTT,lPSTC
lMOF,lPSTC
lCAC,lPSTC
lCUN,lPSTC
lFUS,lPSTC
lENT,lPSTC
lMT,lPSTC
lBSTS,lPSTC
lST,lPSTC
rLOF,lSMAR
rPSTC,lSMAR
rENT,lSMAR
lPTRI,lSMAR
lSF,lSMAR
lPARC,lSMAR
lCAC,lSMAR
lIP,lSMAR
lPCUN,lSMAR
lIT,lSMAR
lBSTS,lSMAR
lST,lSMAR
rMOF,lSP
rRAC,lSP
rPC,lSP
lPORB,lSP
lPOPE,lSP
lCUN,lSP
lLING,lSP
lST,lSP
rLOF,lIP
rPOPE,lIP
rCMF,lIP
rPCUN,lIP
rCUN,lIP
rLOCC,lIP
rFUS,lIP
rENT,lIP
lPTRI,lIP
lPARC,lIP
lISTC,lIP
lSMAR,lIP
lCUN,lIP
lPCAL,lIP
lLOC,lIP
lENT,lIP
lIT,lIP
lST,lIP
rSF,lPCUN
rCMF,lPCUN
rRAC,lPCUN
rPSTC,lPCUN
rPCUN,lPCUN
rMT,lPCUN
rBSTS,lPCUN
lLOF,lPCUN
lSF,lPCUN
lCMF,lPCUN
lPARC,lPCUN
lCAC,lPCUN
lISTC,lPCUN
lSMAR,lPCUN
lFUS,lPCUN
lTP,lPCUN
lIT,lPCUN
lMT,lPCUN
lBSTS,lPCUN
lST,lPCUN
rPOPE,lCUN
rSF,lCUN
rCMF,lCUN
rPARC,lCUN
rPSTC,lCUN
rFUS,lCUN
rTP,lCUN
rTT,lCUN
lLOF,lCUN
lISTC,lCUN
lPSTC,lCUN
lSP,lCUN
lIP,lCUN
lPARH,lCUN
lIT,lCUN
lMT,lCUN
rLOF,lPCAL
rPORB,lPCAL
rPOPE,lPCAL
rPSTC,lPCAL
rLING,lPCAL
lLOF,lPCAL
lMOF,lPCAL
lPTRI,lPCAL
lIP,lPCAL
lPARH,lPCAL
lENT,lPCAL
lIT,lPCAL
rRAC,lLOC
rSMAR,lLOC
rIP,lLOC
rLING,lLOC
rBSTS,lLOC
lFP,lLOC
lPARC,lLOC
lRAC,lLOC
lISTC,lLOC
lIP,lLOC
lFUS,lLOC
lPARH,lLOC
lENT,lLOC
lTP,lLOC
lIT,lLOC
rPORB,lLING
rSF,lLING
rSP,lLING
rPCUN,lLING
lPOPE,lLING
LRMF,lLING
lCAC,lLING
lPC,lLING
lSP,lLING
lFUS,lLING
lPARH,lLING
lTP,lLING
rSF,lFUS
rPREC,lFUS
rPSTC,lFUS
rPCUN,lFUS
rLOCC,lFUS
rMT,lFUS
lLOF,lFUS
lPORB,lFUS
lPREC,lFUS
lRAC,lFUS
lPC,lFUS
lPSTC,lFUS
lPCUN,lFUS
lLOC,lFUS
lLING,lFUS
lPARH,lFUS
lENT,lFUS
lTP,lFUS
lIT,lFUS
lMT,lFUS
lBSTS,lFUS
rPTRI,lPARH
rPOPE,lPARH
rPARC,lPARH
rPC,lPARH
rISTC,lPARH
rPSTC,lPARH
rSMAR,lPARH
rIP,lPARH
rLING,lPARH
lFP,lPARH
lISTC,lPARH
lCUN,lPARH
lPCAL,lPARH
lLOC,lPARH
lLING,lPARH
lFUS,lPARH
lENT,lPARH
lTP,lPARH
rPORB,lENT
rPOPE,lENT
rSF,lENT
rCMF,lENT
rSMAR,lENT
rCUN,lENT
rLING,lENT
lRAC,lENT
lISTC,lENT
lPSTC,lENT
lIP,lENT
lPCAL,lENT
lLOC,lENT
lFUS,lENT
lPARH,lENT
lTP,lENT
lIT,lENT
rRMF,lTP
rCAC,lTP
rPC,lTP
rPSTC,lTP
rSMAR,lTP
rPCUN,lTP
rLOCC,lTP
rLING,lTP
rMT,lTP
lLOF,lTP
LRMF,lTP
lSF,lTP
lCMF,lTP
lPREC,lTP
lPC,lTP
lPCUN,lTP
lLOC,lTP
lLING,lTP
lFUS,lTP
lPARH,lTP
lENT,lTP
lMT,lTP
lTT,lTP
rPOPE,lIT
rSF,lIT
rPSTC,lIT
rMT,lIT
lPTRI,lIT
lPREC,lIT
lSMAR,lIT
lIP,lIT
lPCUN,lIT
lCUN,lIT
lPCAL,lIT
lLOC,lIT
lFUS,lIT
lENT,lIT
lBSTS,lIT
rPTRI,lMT
rRMF,lMT
rSF,lMT
rCMF,lMT
rPARC,lMT
rCAC,lMT
rPSTC,lMT
rSMAR,lMT
rPCAL,lMT
rLING,lMT
lLOF,lMT
LRMF,lMT
lSF,lMT
lPSTC,lMT
lPCUN,lMT
lCUN,lMT
lFUS,lMT
lTP,lMT
lBSTS,lMT
rRMF,lBSTS
rSF,lBSTS
rLOCC,lBSTS
rBSTS,lBSTS
lLOF,lBSTS
lSF,lBSTS
lRAC,lBSTS
lPSTC,lBSTS
lSMAR,lBSTS
lPCUN,lBSTS
lFUS,lBSTS
lIT,lBSTS
lMT,lBSTS
rLOF,lST
rMOF,lST
rCMF,lST
rPREC,lST
rCAC,lST
rPSTC,lST
rIP,lST
rIT,lST
lCAC,lST
lPSTC,lST
lSMAR,lST
lSP,lST
lIP,lST
lPCUN,lST
lTT,lST
rPOPE,lTT
rCMF,lTT
rPSTC,lTT
rSMAR,lTT
rPCAL,lTT
rFUS,lTT
rENT,lTT
lRAC,lTT
lISTC,lTT
lTP,lTT
lST,lTT
